age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_per_second
45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no,0.0
38,services,married,tertiary,no,0,yes,no,cellular,17,apr,239,1,147,4,failure,no,0.0
42,unemployed,married,unknown,no,970,yes,no,telephone,21,jul,691,10,-1,0,unknown,yes,1.4037626628075253
45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,895,3,-1,0,unknown,yes,2.9687150837988825
33,housemaid,married,primary,no,2054,no,no,cellular,25,aug,472,6,-1,0,unknown,yes,4.351694915254237
66,retired,married,primary,no,206,no,no,cellular,9,feb,479,1,-1,0,unknown,yes,0.430062630480167
37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,350,2,112,3,failure,yes,3.76
36,blue-collar,married,primary,no,1925,yes,no,cellular,20,apr,904,2,-1,0,unknown,yes,2.129424778761062
29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,158,2,181,1,success,yes,0.7784810126582279
35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,2,-1,0,unknown,yes,1.991304347826087
61,self-employed,divorced,tertiary,no,52587,no,no,cellular,10,aug,290,1,-1,0,unknown,yes,181.33448275862068
45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,473,2,283,1,success,yes,8.708245243128964
35,unemployed,single,tertiary,no,415,no,no,cellular,4,feb,649,1,176,1,failure,yes,0.6394453004622496
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,feb,406,2,92,2,success,yes,0.49507389162561577
36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,yes,0.7689594356261023
44,services,married,primary,no,2557,yes,no,cellular,14,apr,250,1,181,8,success,yes,10.228
27,student,single,tertiary,no,39,no,no,cellular,17,may,379,1,258,10,other,yes,0.10290237467018469
30,admin.,single,secondary,no,265,yes,no,cellular,25,may,681,1,181,2,success,yes,0.3891336270190896
60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes,0.04150943396226415
27,technician,single,secondary,no,643,no,no,cellular,13,jul,317,1,-1,0,unknown,yes,2.028391167192429
27,student,single,secondary,no,279,no,no,cellular,12,oct,323,1,-1,0,unknown,yes,0.8637770897832817
54,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,unknown,yes,4.057377049180328
33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes,0.0053533190578158455
49,entrepreneur,single,secondary,no,5802,no,no,cellular,12,aug,175,3,104,2,success,no,33.15428571428571
36,blue-collar,married,primary,no,21,no,no,telephone,20,nov,35,1,-1,0,unknown,no,0.6
30,management,married,tertiary,no,233,yes,no,unknown,14,may,382,10,-1,0,unknown,no,0.6099476439790575
45,technician,single,tertiary,no,5336,no,no,unknown,28,may,99,2,-1,0,unknown,no,53.898989898989896
28,technician,single,tertiary,no,0,yes,no,cellular,15,apr,217,2,-1,0,unknown,no,0.0
38,technician,married,secondary,no,381,yes,no,unknown,29,may,126,2,-1,0,unknown,no,3.0238095238095237
29,blue-collar,married,secondary,no,246,yes,no,cellular,28,jul,194,5,-1,0,unknown,no,1.268041237113402
54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,-1,0,unknown,no,0.0
80,retired,married,primary,no,2994,no,no,cellular,6,aug,320,1,-1,0,unknown,no,9.35625
33,technician,single,secondary,no,2583,no,no,cellular,25,may,241,1,108,1,failure,no,10.717842323651452
51,entrepreneur,married,primary,no,726,yes,yes,cellular,15,apr,87,2,-1,0,unknown,no,8.344827586206897
45,services,married,secondary,no,0,no,no,unknown,4,jun,153,6,-1,0,unknown,no,0.0
29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no,-0.018518518518518517
45,admin.,single,secondary,no,946,yes,no,cellular,21,nov,56,2,175,4,failure,no,16.892857142857142
52,management,married,tertiary,no,0,no,no,cellular,12,aug,106,2,-1,0,unknown,no,0.0
26,management,married,tertiary,no,775,no,no,unknown,19,may,35,3,-1,0,unknown,no,22.142857142857142
32,technician,married,tertiary,no,15,no,no,cellular,14,may,226,1,346,1,failure,no,0.06637168141592921
35,blue-collar,married,secondary,no,306,no,no,unknown,20,jun,12,8,-1,0,unknown,no,25.5
42,self-employed,married,secondary,no,240,yes,no,cellular,4,feb,183,1,189,16,other,no,1.3114754098360655
46,blue-collar,divorced,primary,no,2775,no,yes,cellular,8,jul,188,1,-1,0,unknown,no,14.76063829787234
45,blue-collar,married,primary,no,1558,yes,no,cellular,6,may,179,1,-1,0,unknown,no,8.703910614525139
32,housemaid,married,secondary,no,0,no,no,cellular,21,aug,435,2,-1,0,unknown,no,0.0
50,management,married,tertiary,no,67,no,yes,unknown,20,jun,156,3,-1,0,unknown,no,0.42948717948717946
32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no,0.49063670411985016
58,admin.,single,secondary,no,247,no,yes,unknown,20,jun,66,6,-1,0,unknown,no,3.742424242424242
48,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,no,22.86904761904762
50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no,1.8878504672897196
41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,no,1.7581967213114753
52,entrepreneur,divorced,secondary,no,105,no,yes,telephone,22,jul,275,4,-1,0,unknown,no,0.38181818181818183
30,self-employed,married,tertiary,no,163,yes,no,cellular,18,may,149,1,362,8,other,no,1.0939597315436242
37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,2,-1,0,unknown,yes,3.958005249343832
41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,1,-1,0,unknown,yes,2.391238670694864
42,services,married,secondary,no,3465,yes,yes,cellular,16,jul,1039,2,-1,0,unknown,yes,3.334937439846006
31,blue-collar,divorced,secondary,no,-277,yes,no,telephone,17,jul,1008,2,-1,0,unknown,yes,-0.2748015873015873
50,entrepreneur,married,tertiary,no,-168,yes,no,cellular,23,jul,1327,2,-1,0,unknown,yes,-0.12660135644310475
59,technician,married,secondary,no,135,yes,yes,cellular,23,jul,416,4,-1,0,unknown,yes,0.3245192307692308
37,admin.,married,secondary,no,1967,no,no,telephone,27,oct,376,1,-1,0,unknown,yes,5.2313829787234045
34,management,single,tertiary,no,3821,yes,no,cellular,13,may,649,2,-1,0,unknown,yes,5.887519260400616
35,services,married,secondary,no,341,yes,no,cellular,14,may,345,1,-1,0,unknown,yes,0.9884057971014493
28,admin.,single,secondary,no,157,no,no,cellular,27,may,155,3,-1,0,unknown,yes,1.0129032258064516
71,retired,married,primary,no,2600,no,no,cellular,7,aug,212,1,-1,0,unknown,yes,12.264150943396226
31,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,365,1,94,1,success,yes,9.158904109589042
26,management,single,tertiary,no,362,no,no,cellular,15,sep,925,1,104,2,success,yes,0.39135135135135135
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,yes,7.523809523809524
40,technician,married,secondary,no,694,yes,no,cellular,3,jun,431,2,119,9,failure,yes,1.6102088167053363
58,services,married,primary,no,2946,yes,no,cellular,14,may,467,1,-1,0,unknown,yes,6.308351177730192
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,yes,1.53
25,technician,single,secondary,no,4859,no,no,cellular,12,jan,227,1,-1,0,unknown,yes,21.405286343612335
47,admin.,married,unknown,no,66,no,no,cellular,7,aug,358,1,-1,0,unknown,yes,0.18435754189944134
35,management,divorced,tertiary,no,434,yes,no,cellular,13,aug,1314,2,-1,0,unknown,yes,0.3302891933028919
42,admin.,divorced,secondary,no,153,yes,no,unknown,16,may,844,1,-1,0,unknown,yes,0.18127962085308058
53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25,1,417,1,success,yes,1.44
25,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,-1,0,unknown,yes,0.45391061452513964
36,unemployed,married,tertiary,no,154,no,no,cellular,26,aug,556,7,-1,0,unknown,yes,0.27697841726618705
35,blue-collar,married,secondary,no,0,yes,no,cellular,9,jul,277,1,-1,0,unknown,no,0.0
65,retired,married,tertiary,no,1948,no,no,cellular,2,feb,102,2,-1,0,unknown,no,19.098039215686274
77,retired,single,primary,no,300,no,no,cellular,9,sep,511,1,-1,0,unknown,no,0.5870841487279843
59,admin.,married,secondary,no,2145,no,no,telephone,17,nov,273,2,-1,0,unknown,no,7.857142857142857
53,self-employed,married,secondary,no,534,yes,no,cellular,29,jul,115,4,-1,0,unknown,no,4.643478260869565
56,retired,divorced,secondary,no,389,yes,no,unknown,18,jun,379,5,-1,0,unknown,no,1.0263852242744063
33,technician,married,tertiary,no,-482,yes,no,cellular,29,jul,90,3,-1,0,unknown,no,-5.355555555555555
32,management,married,tertiary,no,169,no,yes,cellular,20,aug,119,2,-1,0,unknown,no,1.4201680672268908
34,housemaid,married,primary,no,87,yes,no,unknown,15,may,139,2,-1,0,unknown,no,0.6258992805755396
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,99,2,185,3,failure,no,7.292929292929293
46,entrepreneur,married,secondary,no,131,yes,no,cellular,20,apr,69,2,-1,0,unknown,no,1.8985507246376812
23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,-1,0,unknown,no,9.370503597122303
46,management,single,tertiary,no,2044,no,no,telephone,4,feb,25,1,-1,0,unknown,no,81.76
44,blue-collar,married,primary,no,2791,no,no,unknown,18,jun,335,1,-1,0,unknown,no,8.33134328358209
37,management,single,tertiary,no,876,yes,no,cellular,15,apr,140,4,327,2,failure,no,6.257142857142857
53,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,no,8.88888888888889
46,services,divorced,unknown,no,973,no,no,cellular,2,feb,297,1,-1,0,unknown,no,3.276094276094276
41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,unknown,no,3.8850574712643677
31,management,single,tertiary,no,15,no,no,cellular,11,aug,119,2,-1,0,unknown,no,0.12605042016806722
57,management,married,primary,no,687,yes,yes,telephone,21,jul,107,3,-1,0,unknown,no,6.420560747663552
57,technician,married,unknown,no,1617,yes,no,unknown,7,may,96,2,-1,0,unknown,no,16.84375
51,blue-collar,married,primary,no,4497,yes,no,unknown,15,may,276,3,-1,0,unknown,no,16.293478260869566
37,technician,single,tertiary,no,147,no,no,unknown,7,may,416,2,-1,0,unknown,no,0.35336538461538464
53,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,no,0.0
28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no,25.07017543859649
30,management,married,tertiary,no,-328,yes,no,unknown,14,may,242,5,-1,0,unknown,no,-1.3553719008264462
30,management,single,tertiary,no,199,no,yes,cellular,28,jul,131,7,-1,0,unknown,no,1.5190839694656488
30,admin.,single,secondary,no,-548,yes,yes,cellular,28,jul,70,2,-1,0,unknown,no,-7.828571428571428
30,management,single,tertiary,no,115,no,no,cellular,12,aug,154,2,-1,0,unknown,no,0.7467532467532467
35,management,single,tertiary,no,565,yes,no,unknown,30,may,763,1,-1,0,unknown,yes,0.7404980340760158
40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,unknown,yes,0.3298245614035088
49,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,625,1,-1,0,unknown,yes,0.0
31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,yes,0.2853380158033363
50,self-employed,married,secondary,no,10052,no,no,cellular,13,aug,665,2,-1,0,unknown,yes,15.115789473684211
31,management,divorced,tertiary,no,254,no,no,cellular,18,aug,1576,8,-1,0,unknown,yes,0.16116751269035534
48,management,married,tertiary,no,1,no,no,telephone,10,nov,248,1,-1,0,unknown,yes,0.004032258064516129
32,self-employed,single,tertiary,no,386,yes,no,cellular,18,nov,482,1,-1,0,unknown,yes,0.8008298755186722
43,technician,married,tertiary,no,4333,yes,no,cellular,20,nov,1490,3,-1,0,unknown,yes,2.908053691275168
49,technician,married,secondary,no,808,yes,no,cellular,28,jan,1232,1,-1,0,unknown,yes,0.6558441558441559
35,management,single,tertiary,no,704,no,no,cellular,21,apr,164,1,-1,0,unknown,yes,4.2926829268292686
59,retired,married,tertiary,no,148,yes,yes,cellular,8,may,685,2,366,1,other,yes,0.21605839416058395
38,housemaid,single,primary,no,199,yes,no,cellular,12,may,1203,1,306,1,failure,yes,0.16541978387364922
45,self-employed,divorced,tertiary,no,963,yes,no,cellular,12,may,528,5,-1,0,unknown,yes,1.8238636363636365
22,student,single,unknown,no,466,no,no,cellular,30,jun,377,1,-1,0,unknown,yes,1.2360742705570291
32,services,single,secondary,no,6983,no,no,cellular,7,aug,255,1,-1,0,unknown,yes,27.384313725490195
59,retired,divorced,secondary,no,1,no,no,cellular,19,aug,335,1,-1,0,unknown,yes,0.0029850746268656717
46,management,married,tertiary,no,7331,no,no,cellular,11,sep,658,4,95,2,other,yes,11.141337386018238
49,management,married,tertiary,no,5887,no,no,cellular,4,dec,439,3,185,5,success,yes,13.41002277904328
38,management,married,tertiary,no,1199,no,no,cellular,3,aug,482,1,-1,0,unknown,yes,2.487551867219917
35,management,married,tertiary,no,1731,no,no,cellular,31,jul,361,4,-1,0,unknown,yes,4.795013850415512
19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes,2.5762711864406778
37,management,single,tertiary,no,33,yes,no,cellular,12,mar,186,1,-1,0,unknown,yes,0.1774193548387097
67,unknown,married,tertiary,no,7687,no,no,telephone,30,oct,70,3,-1,0,unknown,no,109.81428571428572
33,blue-collar,married,primary,no,934,yes,no,unknown,4,jun,244,2,-1,0,unknown,no,3.8278688524590163
33,management,married,tertiary,no,322,yes,no,cellular,16,apr,77,3,-1,0,unknown,no,4.181818181818182
36,services,single,primary,no,38,no,no,unknown,6,jun,308,4,-1,0,unknown,no,0.12337662337662338
48,management,divorced,secondary,no,17,yes,no,cellular,17,nov,195,1,-1,0,unknown,no,0.08717948717948718
30,blue-collar,single,secondary,no,103,yes,no,cellular,17,apr,2053,2,317,1,other,no,0.050170482221139796
60,retired,married,secondary,no,194,no,yes,cellular,30,jul,61,5,-1,0,unknown,no,3.180327868852459
52,admin.,divorced,secondary,no,361,no,yes,cellular,20,nov,147,1,-1,0,unknown,no,2.45578231292517
31,blue-collar,married,secondary,no,892,yes,no,cellular,29,jul,25,22,-1,0,unknown,no,35.68
49,entrepreneur,married,tertiary,no,4976,yes,no,cellular,21,nov,105,1,-1,0,unknown,no,47.39047619047619
36,admin.,single,secondary,no,191,yes,no,cellular,25,jul,18,7,-1,0,unknown,no,10.61111111111111
42,blue-collar,married,primary,no,170,yes,no,unknown,19,may,51,41,-1,0,unknown,no,3.3333333333333335
56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,no,1.9323144104803494
34,housemaid,married,tertiary,no,897,no,no,cellular,12,aug,197,4,-1,0,unknown,no,4.553299492385787
51,management,married,unknown,no,1708,no,no,telephone,29,jan,92,3,-1,0,unknown,no,18.565217391304348
49,admin.,married,secondary,no,2501,yes,no,unknown,30,may,50,2,-1,0,unknown,no,50.02
42,management,married,secondary,no,1018,no,no,cellular,29,jul,305,2,-1,0,unknown,no,3.3377049180327867
28,blue-collar,single,secondary,no,3430,yes,no,unknown,6,jun,72,6,-1,0,unknown,no,47.638888888888886
41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,no,1.1688311688311688
41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,no,0.13043478260869565
60,entrepreneur,married,primary,no,83,yes,no,cellular,17,jul,302,2,-1,0,unknown,no,0.27483443708609273
39,entrepreneur,married,tertiary,yes,1,yes,yes,unknown,29,may,102,1,-1,0,unknown,no,0.00980392156862745
28,management,single,tertiary,no,9710,no,no,cellular,14,oct,786,2,-1,0,unknown,no,12.353689567430026
25,blue-collar,single,primary,no,-289,yes,no,telephone,13,may,56,2,-1,0,unknown,no,-5.160714285714286
34,self-employed,single,tertiary,no,36,no,no,telephone,28,jan,55,1,-1,0,unknown,no,0.6545454545454545
60,admin.,married,secondary,no,7336,no,no,cellular,31,mar,494,1,-1,0,unknown,no,14.850202429149798
56,management,married,primary,no,-155,yes,no,cellular,17,nov,282,1,-1,0,unknown,no,-0.549645390070922
36,blue-collar,single,secondary,no,0,no,no,unknown,19,jun,238,1,-1,0,unknown,no,0.0
42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,no,1.2590529247910864
46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,50,3,277,2,failure,no,52.06
35,technician,married,tertiary,no,4,yes,no,cellular,14,may,88,1,-1,0,unknown,no,0.045454545454545456
30,management,married,tertiary,no,1384,yes,no,telephone,14,aug,60,2,-1,0,unknown,no,23.066666666666666
35,technician,married,secondary,no,128,no,yes,cellular,29,jan,456,1,205,2,other,no,0.2807017543859649
46,technician,married,unknown,no,605,yes,no,cellular,20,apr,780,2,-1,0,unknown,no,0.7756410256410257
28,admin.,single,tertiary,no,373,yes,no,cellular,4,feb,126,1,-1,0,unknown,no,2.9603174603174605
43,blue-collar,married,secondary,no,1311,yes,no,unknown,14,may,746,1,-1,0,unknown,no,1.757372654155496
25,technician,single,secondary,no,173,yes,no,cellular,15,may,186,2,-1,0,unknown,no,0.9301075268817204
46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1269,1,-1,0,unknown,yes,11.411347517730496
38,technician,married,primary,no,217,yes,no,unknown,9,jun,491,6,-1,0,unknown,yes,0.4419551934826884
53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes,1.0007587253414265
33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,unknown,yes,0.034195933456561925
39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes,0.7905638665132336
38,management,married,tertiary,no,1722,yes,no,cellular,10,jul,500,1,-1,0,unknown,yes,3.444
37,admin.,married,secondary,no,1110,yes,no,telephone,22,jul,802,11,-1,0,unknown,yes,1.3840399002493766
55,services,married,unknown,no,2944,no,no,cellular,27,aug,672,6,-1,0,unknown,yes,4.380952380952381
53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,yes,2.2324120603015074
35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success,yes,1.5573770491803278
38,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,103,1,67,4,success,yes,19.300970873786408
32,blue-collar,married,secondary,no,889,yes,no,cellular,3,jun,1076,2,85,3,other,yes,0.8262081784386617
46,management,divorced,tertiary,no,1329,no,no,cellular,3,jul,247,2,-1,0,unknown,yes,5.380566801619433
58,management,married,tertiary,no,256,no,no,cellular,10,dec,422,1,188,3,success,yes,0.6066350710900474
34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,yes,4.051515151515152
45,management,married,tertiary,no,226,yes,no,cellular,15,feb,91,4,185,6,success,yes,2.4835164835164836
72,retired,divorced,tertiary,no,438,no,no,cellular,23,feb,279,1,-1,0,unknown,yes,1.5698924731182795
48,housemaid,married,secondary,no,0,no,no,cellular,28,may,270,5,-1,0,unknown,yes,0.0
71,retired,divorced,unknown,no,392,no,no,telephone,7,jul,276,2,-1,0,unknown,yes,1.4202898550724639
38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,483,4,239,7,success,yes,3.658385093167702
77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,yes,9.652582159624414
33,entrepreneur,single,tertiary,no,1623,yes,no,cellular,2,sep,291,3,-1,0,unknown,yes,5.577319587628866
